insight_id,filter,filter_value,insight_key,feature,feature_display,metric,metric_display,direction,effect_size,effect_size_cohen_d,evidence_uplift_pp,evidence_n_has,evidence_n_abs,evidence_baseline_pp,evidence_sig,evidence_p_value,quality_flags,confidence,text
ee17d638,Market,Norway,Feature,tone,Tone,Attention_T2B,Attention,positive,small,0.156,0.81,16,43,40.34,ns,0.5795,"small_sample, multiple_testing_risk",low,Tone is associated with 0.8pp higher Attention in Market = Norway (n=16 with feature; ns). Small sample — treat as directional.
0613cc96,Market,Norway,Feature,tone,Tone,Persuasion_T2B,Persuasion,negative,medium,-0.37,-1.74,16,43,35.92,ns,0.22936,"small_sample, multiple_testing_risk",low,Tone is associated with 1.7pp lower Persuasion in Market = Norway (n=16 with feature; ns). Small sample — treat as directional.
0f07cff8,Market,Norway,Feature,tone,Tone,Likeability_Love_Like_T2B,Likeability,negative,small,-0.152,-0.8,16,43,30.55,ns,0.48987,"small_sample, multiple_testing_risk",low,Tone is associated with 0.8pp lower Likeability in Market = Norway (n=16 with feature; ns). Small sample — treat as directional.
621909ba,Market,Norway,Feature,tone,Tone,SCD_score,SCD Score,positive,small,0.09,2.23,15,43,49.42,ns,0.66997,"small_sample, multiple_testing_risk",low,Tone is associated with 2.2pp higher SCD Score in Market = Norway (n=15 with feature; ns). Small sample — treat as directional.
f3a9a8de,Market,Norway,Feature,products,Products,Attention_T2B,Attention,negative,small,-0.021,-0.1,18,41,40.59,ns,0.7482,"small_sample, multiple_testing_risk",low,Products is associated with 0.1pp lower Attention in Market = Norway (n=18 with feature; ns). Small sample — treat as directional.
35616c32,Market,Norway,Feature,products,Products,Persuasion_T2B,Persuasion,positive,large,0.563,2.58,18,41,34.66,ns,0.07956,"small_sample, multiple_testing_risk",low,Products is associated with 2.6pp higher Persuasion in Market = Norway (n=18 with feature; ns). Small sample — treat as directional.
8374d63f,Market,Norway,Feature,products,Products,Likeability_Love_Like_T2B,Likeability,positive,medium,0.369,1.78,18,41,29.79,ns,0.20202,"small_sample, multiple_testing_risk",low,Products is associated with 1.8pp higher Likeability in Market = Norway (n=18 with feature; ns). Small sample — treat as directional.
2ee86ab7,Market,Norway,Feature,products,Products,SCD_score,SCD Score,positive,large,0.504,11.61,18,40,46.4,ns,0.09782,"small_sample, multiple_testing_risk",low,Products is associated with 11.6pp higher SCD Score in Market = Norway (n=18 with feature; ns). Small sample — treat as directional.
704d9e57,Market,Norway,Feature,passion_point,Passion Point,Attention_T2B,Attention,negative,large,-0.641,-2.8,20,39,41.51,*,0.04981,"small_sample, multiple_testing_risk",medium,Passion Point is associated with 2.8pp lower Attention in Market = Norway (n=20 with feature; *). Small sample — treat as directional.
4b07795d,Market,Norway,Feature,passion_point,Passion Point,Persuasion_T2B,Persuasion,negative,medium,-0.307,-1.36,20,39,35.91,ns,0.30169,"small_sample, multiple_testing_risk",low,Passion Point is associated with 1.4pp lower Persuasion in Market = Norway (n=20 with feature; ns). Small sample — treat as directional.
82f6140c,Market,Norway,Feature,passion_point,Passion Point,Likeability_Love_Like_T2B,Likeability,negative,medium,-0.383,-1.84,20,39,30.95,ns,0.25224,"small_sample, multiple_testing_risk",low,Passion Point is associated with 1.8pp lower Likeability in Market = Norway (n=20 with feature; ns). Small sample — treat as directional.
ef0e8d4d,Market,Norway,Feature,passion_point,Passion Point,SCD_score,SCD Score,negative,small,-0.116,-2.71,20,38,50.93,ns,0.8125,"small_sample, multiple_testing_risk",low,Passion Point is associated with 2.7pp lower SCD Score in Market = Norway (n=20 with feature; ns). Small sample — treat as directional.
51e5feb5,Market,Norway,Feature,intrinsic_elements,Intrinsic Elements,Attention_T2B,Attention,positive,medium,0.247,1.17,12,47,40.32,ns,0.5159,"small_sample, multiple_testing_risk",low,Intrinsic Elements is associated with 1.2pp higher Attention in Market = Norway (n=12 with feature; ns). Small sample — treat as directional.
213a7df6,Market,Norway,Feature,intrinsic_elements,Intrinsic Elements,Persuasion_T2B,Persuasion,positive,large,0.861,3.45,12,47,34.75,*,0.01474,"small_sample, multiple_testing_risk",low,Intrinsic Elements is associated with 3.4pp higher Persuasion in Market = Norway (n=12 with feature; *). Small sample — treat as directional.
6158f68f,Market,Norway,Feature,intrinsic_elements,Intrinsic Elements,Likeability_Love_Like_T2B,Likeability,positive,large,0.63,2.8,12,47,29.76,*,0.04104,"small_sample, multiple_testing_risk",low,Intrinsic Elements is associated with 2.8pp higher Likeability in Market = Norway (n=12 with feature; *). Small sample — treat as directional.
bdead653,Market,Norway,Feature,intrinsic_elements,Intrinsic Elements,SCD_score,SCD Score,positive,large,0.503,10.59,12,46,47.81,ns,0.16992,"small_sample, multiple_testing_risk",low,Intrinsic Elements is associated with 10.6pp higher SCD Score in Market = Norway (n=12 with feature; ns). Small sample — treat as directional.
a8dbc4ab,Market,Norway,Feature,food,Food,Attention_T2B,Attention,negative,small,-0.192,-0.9,13,46,40.76,ns,0.49284,"small_sample, multiple_testing_risk",low,Food is associated with 0.9pp lower Attention in Market = Norway (n=13 with feature; ns). Small sample — treat as directional.
9ba404f8,Market,Norway,Feature,food,Food,Persuasion_T2B,Persuasion,positive,medium,0.218,0.96,13,46,35.24,ns,0.61502,"small_sample, multiple_testing_risk",low,Food is associated with 1.0pp higher Persuasion in Market = Norway (n=13 with feature; ns). Small sample — treat as directional.
26e2b877,Market,Norway,Feature,food,Food,Likeability_Love_Like_T2B,Likeability,positive,large,0.664,3.03,13,46,29.66,*,0.02886,"small_sample, multiple_testing_risk",low,Food is associated with 3.0pp higher Likeability in Market = Norway (n=13 with feature; *). Small sample — treat as directional.
75e1b8cd,Market,Norway,Feature,food,Food,SCD_score,SCD Score,positive,medium,0.439,9.73,13,45,47.82,ns,0.17943,"small_sample, multiple_testing_risk",low,Food is associated with 9.7pp higher SCD Score in Market = Norway (n=13 with feature; ns). Small sample — treat as directional.
c432b2ef,Market,New Zealand,Feature,human_presence,Human,Attention_T2B,Attention,negative,small,-0.087,-0.61,56,29,48.5,ns,0.61343,"small_sample, multiple_testing_risk",low,Human is associated with 0.6pp lower Attention in Market = New Zealand (n=56 with feature; ns). Small sample — treat as directional.
14d8d096,Market,New Zealand,Feature,human_presence,Human,Persuasion_T2B,Persuasion,positive,small,0.062,0.41,56,29,41.21,ns,0.86384,"small_sample, multiple_testing_risk",low,Human is associated with 0.4pp higher Persuasion in Market = New Zealand (n=56 with feature; ns). Small sample — treat as directional.
71dc4aeb,Market,New Zealand,Feature,human_presence,Human,Likeability_Love_Like_T2B,Likeability,positive,small,0.053,0.43,56,29,41.54,ns,0.90042,"small_sample, multiple_testing_risk",low,Human is associated with 0.4pp higher Likeability in Market = New Zealand (n=56 with feature; ns). Small sample — treat as directional.
dbc8f4f5,Market,New Zealand,Feature,human_presence,Human,SCD_score,SCD Score,negative,small,-0.123,-3.12,56,29,52.05,ns,0.35637,"small_sample, multiple_testing_risk",low,Human is associated with 3.1pp lower SCD Score in Market = New Zealand (n=56 with feature; ns). Small sample — treat as directional.
cd17c38d,Market,New Zealand,Feature,food_presence,Food,Attention_T2B,Attention,positive,medium,0.305,2.09,24,61,47.51,ns,0.21684,"small_sample, multiple_testing_risk",low,Food is associated with 2.1pp higher Attention in Market = New Zealand (n=24 with feature; ns). Small sample — treat as directional.
79a117f7,Market,New Zealand,Feature,food_presence,Food,Persuasion_T2B,Persuasion,positive,medium,0.444,2.81,24,61,40.69,ns,0.05384,"small_sample, multiple_testing_risk",low,Food is associated with 2.8pp higher Persuasion in Market = New Zealand (n=24 with feature; ns). Small sample — treat as directional.
75e82c3c,Market,New Zealand,Feature,food_presence,Food,Likeability_Love_Like_T2B,Likeability,positive,medium,0.404,3.1,24,61,40.95,ns,0.13654,"small_sample, multiple_testing_risk",low,Food is associated with 3.1pp higher Likeability in Market = New Zealand (n=24 with feature; ns). Small sample — treat as directional.
5e595dfe,Market,New Zealand,Feature,food_presence,Food,SCD_score,SCD Score,positive,small,0.084,2.09,24,61,49.41,ns,0.65337,"small_sample, multiple_testing_risk",low,Food is associated with 2.1pp higher SCD Score in Market = New Zealand (n=24 with feature; ns). Small sample — treat as directional.
cb0a6102,Market,New Zealand,Feature,product_presence,Product,Attention_T2B,Attention,positive,small,0.067,0.48,50,35,47.81,ns,0.79223,multiple_testing_risk,low,Product is associated with 0.5pp higher Attention in Market = New Zealand (n=50 with feature; ns).
e974adff,Market,New Zealand,Feature,product_presence,Product,Persuasion_T2B,Persuasion,positive,small,0.095,0.62,50,35,41.12,ns,0.40377,multiple_testing_risk,low,Product is associated with 0.6pp higher Persuasion in Market = New Zealand (n=50 with feature; ns).
27d6ab54,Market,New Zealand,Feature,product_presence,Product,Likeability_Love_Like_T2B,Likeability,positive,small,0.087,0.73,50,35,41.4,ns,0.86177,multiple_testing_risk,low,Product is associated with 0.7pp higher Likeability in Market = New Zealand (n=50 with feature; ns).
9918c551,Market,New Zealand,Feature,product_presence,Product,SCD_score,SCD Score,negative,small,-0.045,-1.15,50,35,50.68,ns,0.88639,multiple_testing_risk,low,Product is associated with 1.1pp lower SCD Score in Market = New Zealand (n=50 with feature; ns).
d9ca0226,Market,New Zealand,Feature,indoors,Indoors,Attention_T2B,Attention,positive,large,0.63,4.3,32,53,46.48,**,0.00697,multiple_testing_risk,medium,Indoors is associated with 4.3pp higher Attention in Market = New Zealand (n=32 with feature; **).
b054bce7,Market,New Zealand,Feature,indoors,Indoors,Persuasion_T2B,Persuasion,positive,medium,0.286,1.84,32,53,40.79,ns,0.22943,multiple_testing_risk,low,Indoors is associated with 1.8pp higher Persuasion in Market = New Zealand (n=32 with feature; ns).
5e0f2c56,Market,New Zealand,Feature,indoors,Indoors,Likeability_Love_Like_T2B,Likeability,positive,large,0.572,4.51,32,53,40.13,*,0.02148,multiple_testing_risk,medium,Indoors is associated with 4.5pp higher Likeability in Market = New Zealand (n=32 with feature; *).
7598d9e7,Market,New Zealand,Feature,indoors,Indoors,SCD_score,SCD Score,positive,small,0.163,4.09,32,53,48.46,ns,0.47926,multiple_testing_risk,low,Indoors is associated with 4.1pp higher SCD Score in Market = New Zealand (n=32 with feature; ns).
bb61e489,Market,New Zealand,Feature,outdoors,Outdoors,Attention_T2B,Attention,positive,large,0.786,5.08,14,71,47.26,*,0.01752,"small_sample, multiple_testing_risk",low,Outdoors is associated with 5.1pp higher Attention in Market = New Zealand (n=14 with feature; *). Small sample — treat as directional.
5485b402,Market,New Zealand,Feature,outdoors,Outdoors,Persuasion_T2B,Persuasion,positive,large,0.531,3.65,14,71,40.88,ns,0.12789,"small_sample, multiple_testing_risk",low,Outdoors is associated with 3.7pp higher Persuasion in Market = New Zealand (n=14 with feature; ns). Small sample — treat as directional.
7e5059a5,Market,New Zealand,Feature,outdoors,Outdoors,Likeability_Love_Like_T2B,Likeability,positive,large,0.906,6.93,14,71,40.69,**,0.00406,"small_sample, multiple_testing_risk",low,Outdoors is associated with 6.9pp higher Likeability in Market = New Zealand (n=14 with feature; **). Small sample — treat as directional.
95331fcc,Market,New Zealand,Feature,outdoors,Outdoors,SCD_score,SCD Score,positive,medium,0.498,12.94,14,71,47.87,ns,0.12641,"small_sample, multiple_testing_risk",low,Outdoors is associated with 12.9pp higher SCD Score in Market = New Zealand (n=14 with feature; ns). Small sample — treat as directional.
f0509c77,Market,New Zealand,Feature,tone,Tone,Attention_T2B,Attention,positive,medium,0.274,2.0,28,57,47.44,ns,0.28857,"small_sample, multiple_testing_risk",low,Tone is associated with 2.0pp higher Attention in Market = New Zealand (n=28 with feature; ns). Small sample — treat as directional.
00fe24a7,Market,New Zealand,Feature,tone,Tone,Persuasion_T2B,Persuasion,positive,small,0.146,0.95,28,57,41.17,ns,0.63679,"small_sample, multiple_testing_risk",low,Tone is associated with 1.0pp higher Persuasion in Market = New Zealand (n=28 with feature; ns). Small sample — treat as directional.
86120614,Market,New Zealand,Feature,tone,Tone,Likeability_Love_Like_T2B,Likeability,positive,medium,0.442,3.69,28,57,40.61,ns,0.10276,"small_sample, multiple_testing_risk",low,Tone is associated with 3.7pp higher Likeability in Market = New Zealand (n=28 with feature; ns). Small sample — treat as directional.
1c48c021,Market,New Zealand,Feature,tone,Tone,SCD_score,SCD Score,negative,small,-0.026,-0.65,28,57,50.21,ns,0.69108,"small_sample, multiple_testing_risk",low,Tone is associated with 0.7pp lower SCD Score in Market = New Zealand (n=28 with feature; ns). Small sample — treat as directional.
5cb417c2,Market,New Zealand,Feature,products,Products,Attention_T2B,Attention,positive,small,0.134,0.96,30,55,47.76,ns,0.67564,multiple_testing_risk,low,Products is associated with 1.0pp higher Attention in Market = New Zealand (n=30 with feature; ns).
aabc7120,Market,New Zealand,Feature,products,Products,Persuasion_T2B,Persuasion,positive,medium,0.341,2.11,30,55,40.74,ns,0.0529,multiple_testing_risk,low,Products is associated with 2.1pp higher Persuasion in Market = New Zealand (n=30 with feature; ns).
e5470c74,Market,New Zealand,Feature,products,Products,Likeability_Love_Like_T2B,Likeability,positive,medium,0.267,2.15,30,55,41.07,ns,0.27991,multiple_testing_risk,low,Products is associated with 2.2pp higher Likeability in Market = New Zealand (n=30 with feature; ns).
e4c34c02,Market,New Zealand,Feature,products,Products,SCD_score,SCD Score,positive,small,0.1,2.53,30,55,49.11,ns,0.78617,multiple_testing_risk,low,Products is associated with 2.5pp higher SCD Score in Market = New Zealand (n=30 with feature; ns).
88259839,Market,New Zealand,Feature,occasions,Occasions,Attention_T2B,Attention,positive,large,0.71,5.2,17,68,47.06,*,0.01133,"small_sample, multiple_testing_risk",low,Occasions is associated with 5.2pp higher Attention in Market = New Zealand (n=17 with feature; *). Small sample — treat as directional.
862e1b3f,Market,New Zealand,Feature,occasions,Occasions,Persuasion_T2B,Persuasion,positive,medium,0.214,1.49,17,68,41.18,ns,0.62491,"small_sample, multiple_testing_risk",low,Occasions is associated with 1.5pp higher Persuasion in Market = New Zealand (n=17 with feature; ns). Small sample — treat as directional.
74ae48e4,Market,New Zealand,Feature,occasions,Occasions,Likeability_Love_Like_T2B,Likeability,positive,large,0.678,5.52,17,68,40.72,*,0.0292,"small_sample, multiple_testing_risk",low,Occasions is associated with 5.5pp higher Likeability in Market = New Zealand (n=17 with feature; *). Small sample — treat as directional.
fa15d4d1,Market,New Zealand,Feature,occasions,Occasions,SCD_score,SCD Score,positive,medium,0.434,11.1,17,68,47.78,ns,0.07784,"small_sample, multiple_testing_risk",low,Occasions is associated with 11.1pp higher SCD Score in Market = New Zealand (n=17 with feature; ns). Small sample — treat as directional.
dc11e3c3,Market,New Zealand,Feature,passion_point,Passion Point,Attention_T2B,Attention,positive,medium,0.391,2.73,23,62,47.36,ns,0.08082,"small_sample, multiple_testing_risk",low,Passion Point is associated with 2.7pp higher Attention in Market = New Zealand (n=23 with feature; ns). Small sample — treat as directional.
c72cfd38,Market,New Zealand,Feature,passion_point,Passion Point,Persuasion_T2B,Persuasion,negative,small,-0.04,-0.25,23,62,41.55,ns,0.87814,"small_sample, multiple_testing_risk",low,Passion Point is associated with 0.3pp lower Persuasion in Market = New Zealand (n=23 with feature; ns). Small sample — treat as directional.
997c64a3,Market,New Zealand,Feature,passion_point,Passion Point,Likeability_Love_Like_T2B,Likeability,positive,medium,0.239,1.9,23,62,41.31,ns,0.38134,"small_sample, multiple_testing_risk",low,Passion Point is associated with 1.9pp higher Likeability in Market = New Zealand (n=23 with feature; ns). Small sample — treat as directional.
74214513,Market,New Zealand,Feature,passion_point,Passion Point,SCD_score,SCD Score,negative,small,-0.049,-1.22,23,62,50.33,ns,0.84704,"small_sample, multiple_testing_risk",low,Passion Point is associated with 1.2pp lower SCD Score in Market = New Zealand (n=23 with feature; ns). Small sample — treat as directional.
d6a70870,Market,New Zealand,Feature,intrinsic_elements,Intrinsic Elements,Attention_T2B,Attention,positive,medium,0.323,2.31,24,61,47.45,ns,0.18915,"small_sample, multiple_testing_risk",low,Intrinsic Elements is associated with 2.3pp higher Attention in Market = New Zealand (n=24 with feature; ns). Small sample — treat as directional.
3d8f69d9,Market,New Zealand,Feature,intrinsic_elements,Intrinsic Elements,Persuasion_T2B,Persuasion,positive,medium,0.201,1.28,24,61,41.12,ns,0.3665,"small_sample, multiple_testing_risk",low,Intrinsic Elements is associated with 1.3pp higher Persuasion in Market = New Zealand (n=24 with feature; ns). Small sample — treat as directional.
7c1ca9cc,Market,New Zealand,Feature,intrinsic_elements,Intrinsic Elements,Likeability_Love_Like_T2B,Likeability,positive,medium,0.231,1.85,24,61,41.3,ns,0.35116,"small_sample, multiple_testing_risk",low,Intrinsic Elements is associated with 1.9pp higher Likeability in Market = New Zealand (n=24 with feature; ns). Small sample — treat as directional.
75e8a93d,Market,New Zealand,Feature,intrinsic_elements,Intrinsic Elements,SCD_score,SCD Score,positive,small,0.014,0.34,24,61,49.9,ns,0.82613,"small_sample, multiple_testing_risk",low,Intrinsic Elements is associated with 0.3pp higher SCD Score in Market = New Zealand (n=24 with feature; ns). Small sample — treat as directional.
88119e4e,Market,New Zealand,Feature,food,Food,Attention_T2B,Attention,positive,large,0.59,4.31,18,67,47.19,*,0.01356,"small_sample, multiple_testing_risk",low,Food is associated with 4.3pp higher Attention in Market = New Zealand (n=18 with feature; *). Small sample — treat as directional.
5dd102fc,Market,New Zealand,Feature,food,Food,Persuasion_T2B,Persuasion,positive,small,0.107,0.73,18,67,41.33,ns,0.87606,"small_sample, multiple_testing_risk",low,Food is associated with 0.7pp higher Persuasion in Market = New Zealand (n=18 with feature; ns). Small sample — treat as directional.
a359c4be,Market,New Zealand,Feature,food,Food,Likeability_Love_Like_T2B,Likeability,positive,medium,0.342,2.71,18,67,41.25,ns,0.27969,"small_sample, multiple_testing_risk",low,Food is associated with 2.7pp higher Likeability in Market = New Zealand (n=18 with feature; ns). Small sample — treat as directional.
b441e4c9,Market,New Zealand,Feature,food,Food,SCD_score,SCD Score,positive,small,0.051,1.27,18,67,49.73,ns,0.52217,"small_sample, multiple_testing_risk",low,Food is associated with 1.3pp higher SCD Score in Market = New Zealand (n=18 with feature; ns). Small sample — treat as directional.
7c4550db,Market,Peru,Feature,human_presence,Human,Attention_T2B,Attention,positive,small,0.189,1.29,96,42,68.84,ns,0.36322,multiple_testing_risk,low,Human is associated with 1.3pp higher Attention in Market = Peru (n=96 with feature; ns).
f21eec0b,Market,Peru,Feature,human_presence,Human,Persuasion_T2B,Persuasion,positive,small,0.077,0.55,96,42,66.9,ns,0.78663,multiple_testing_risk,low,Human is associated with 0.5pp higher Persuasion in Market = Peru (n=96 with feature; ns).
a249ce96,Market,Peru,Feature,human_presence,Human,Likeability_Love_Like_T2B,Likeability,positive,medium,0.367,2.75,96,42,62.25,*,0.04791,multiple_testing_risk,medium,Human is associated with 2.7pp higher Likeability in Market = Peru (n=96 with feature; *).
34938cf3,Market,Peru,Feature,human_presence,Human,SCD_score,SCD Score,positive,small,0.107,2.92,96,42,47.97,ns,0.60267,multiple_testing_risk,low,Human is associated with 2.9pp higher SCD Score in Market = Peru (n=96 with feature; ns).
0949ccc5,Market,Peru,Feature,food_presence,Food,Attention_T2B,Attention,positive,medium,0.431,3.01,39,99,68.88,*,0.02997,multiple_testing_risk,medium,Food is associated with 3.0pp higher Attention in Market = Peru (n=39 with feature; *).
b1d9ff61,Market,Peru,Feature,food_presence,Food,Persuasion_T2B,Persuasion,positive,medium,0.435,3.07,39,99,66.41,*,0.0244,multiple_testing_risk,medium,Food is associated with 3.1pp higher Persuasion in Market = Peru (n=39 with feature; *).
c37ec887,Market,Peru,Feature,food_presence,Food,Likeability_Love_Like_T2B,Likeability,positive,medium,0.385,3.08,39,99,63.29,ns,0.07161,multiple_testing_risk,low,Food is associated with 3.1pp higher Likeability in Market = Peru (n=39 with feature; ns).
0d978212,Market,Peru,Feature,food_presence,Food,SCD_score,SCD Score,positive,medium,0.386,10.85,39,99,46.93,*,0.04108,multiple_testing_risk,medium,Food is associated with 10.9pp higher SCD Score in Market = Peru (n=39 with feature; *).
34237ec4,Market,Peru,Feature,product_presence,Product,Attention_T2B,Attention,positive,small,0.173,1.2,88,50,68.97,ns,0.38408,multiple_testing_risk,low,Product is associated with 1.2pp higher Attention in Market = Peru (n=88 with feature; ns).
467b55e8,Market,Peru,Feature,product_presence,Product,Persuasion_T2B,Persuasion,positive,medium,0.294,2.06,88,50,65.97,ns,0.09276,multiple_testing_risk,low,Product is associated with 2.1pp higher Persuasion in Market = Peru (n=88 with feature; ns).
8968cd9f,Market,Peru,Feature,product_presence,Product,Likeability_Love_Like_T2B,Likeability,positive,medium,0.218,1.72,88,50,63.07,ns,0.37926,multiple_testing_risk,low,Product is associated with 1.7pp higher Likeability in Market = Peru (n=88 with feature; ns).
b2d51f5e,Market,Peru,Feature,product_presence,Product,SCD_score,SCD Score,positive,medium,0.267,7.23,88,50,45.39,ns,0.1408,multiple_testing_risk,low,Product is associated with 7.2pp higher SCD Score in Market = Peru (n=88 with feature; ns).
573d961f,Market,Peru,Feature,indoors,Indoors,Attention_T2B,Attention,positive,medium,0.342,2.32,62,76,68.69,*,0.04679,multiple_testing_risk,medium,Indoors is associated with 2.3pp higher Attention in Market = Peru (n=62 with feature; *).
ef4ce5a7,Market,Peru,Feature,indoors,Indoors,Persuasion_T2B,Persuasion,positive,medium,0.353,2.46,62,76,66.18,*,0.02369,multiple_testing_risk,medium,Indoors is associated with 2.5pp higher Persuasion in Market = Peru (n=62 with feature; *).
7f30c864,Market,Peru,Feature,indoors,Indoors,Likeability_Love_Like_T2B,Likeability,positive,medium,0.403,3.13,62,76,62.76,*,0.01296,multiple_testing_risk,medium,Indoors is associated with 3.1pp higher Likeability in Market = Peru (n=62 with feature; *).
02e8bbe2,Market,Peru,Feature,indoors,Indoors,SCD_score,SCD Score,positive,medium,0.378,10.22,62,76,45.41,*,0.03082,multiple_testing_risk,medium,Indoors is associated with 10.2pp higher SCD Score in Market = Peru (n=62 with feature; *).
ce0ca276,Market,Peru,Feature,outdoors,Outdoors,Attention_T2B,Attention,positive,medium,0.319,2.17,26,112,69.32,ns,0.13501,"small_sample, multiple_testing_risk",low,Outdoors is associated with 2.2pp higher Attention in Market = Peru (n=26 with feature; ns). Small sample — treat as directional.
1ae21fb9,Market,Peru,Feature,outdoors,Outdoors,Persuasion_T2B,Persuasion,positive,small,0.188,1.33,26,112,67.03,ns,0.42823,"small_sample, multiple_testing_risk",low,Outdoors is associated with 1.3pp higher Persuasion in Market = Peru (n=26 with feature; ns). Small sample — treat as directional.
2e818624,Market,Peru,Feature,outdoors,Outdoors,Likeability_Love_Like_T2B,Likeability,positive,medium,0.32,2.52,26,112,63.69,ns,0.10067,"small_sample, multiple_testing_risk",low,Outdoors is associated with 2.5pp higher Likeability in Market = Peru (n=26 with feature; ns). Small sample — treat as directional.
8ca6809b,Market,Peru,Feature,outdoors,Outdoors,SCD_score,SCD Score,positive,medium,0.267,7.47,26,112,48.59,ns,0.19596,"small_sample, multiple_testing_risk",low,Outdoors is associated with 7.5pp higher SCD Score in Market = Peru (n=26 with feature; ns). Small sample — treat as directional.
4e8408be,Market,Peru,Feature,color_spectrum,Color Spectrum,Attention_T2B,Attention,positive,medium,0.21,1.49,120,18,68.43,ns,0.37441,"small_sample, multiple_testing_risk",low,Color Spectrum is associated with 1.5pp higher Attention in Market = Peru (n=120 with feature; ns). Small sample — treat as directional.
972709e0,Market,Peru,Feature,color_spectrum,Color Spectrum,Persuasion_T2B,Persuasion,positive,small,0.141,1.04,120,18,66.38,ns,0.5932,"small_sample, multiple_testing_risk",low,Color Spectrum is associated with 1.0pp higher Persuasion in Market = Peru (n=120 with feature; ns). Small sample — treat as directional.
95aa1fa1,Market,Peru,Feature,color_spectrum,Color Spectrum,Likeability_Love_Like_T2B,Likeability,positive,medium,0.497,3.93,120,18,60.75,ns,0.07108,"small_sample, multiple_testing_risk",low,Color Spectrum is associated with 3.9pp higher Likeability in Market = Peru (n=120 with feature; ns). Small sample — treat as directional.
d66bcc8b,Market,Peru,Feature,color_spectrum,Color Spectrum,SCD_score,SCD Score,positive,medium,0.374,10.13,120,18,41.19,ns,0.14681,"small_sample, multiple_testing_risk",low,Color Spectrum is associated with 10.1pp higher SCD Score in Market = Peru (n=120 with feature; ns). Small sample — treat as directional.
5dc07f54,Market,Peru,Feature,tone,Tone,Attention_T2B,Attention,positive,small,0.157,1.09,50,88,69.34,ns,0.34204,multiple_testing_risk,low,Tone is associated with 1.1pp higher Attention in Market = Peru (n=50 with feature; ns).
8186fe7b,Market,Peru,Feature,tone,Tone,Persuasion_T2B,Persuasion,positive,small,0.144,1.02,50,88,66.91,ns,0.43433,multiple_testing_risk,low,Tone is associated with 1.0pp higher Persuasion in Market = Peru (n=50 with feature; ns).
107c8fb1,Market,Peru,Feature,tone,Tone,Likeability_Love_Like_T2B,Likeability,positive,medium,0.359,2.83,50,88,63.14,*,0.03151,multiple_testing_risk,medium,Tone is associated with 2.8pp higher Likeability in Market = Peru (n=50 with feature; *).
c0d20b33,Market,Peru,Feature,tone,Tone,SCD_score,SCD Score,positive,small,0.06,1.64,50,88,49.41,ns,0.7481,multiple_testing_risk,low,Tone is associated with 1.6pp higher SCD Score in Market = Peru (n=50 with feature; ns).
891886df,Market,Peru,Feature,products,Products,Attention_T2B,Attention,positive,large,0.562,3.7,61,77,68.1,**,0.0023,multiple_testing_risk,high,Products is associated with 3.7pp higher Attention in Market = Peru (n=61 with feature; **).
378b87ea,Market,Peru,Feature,products,Products,Persuasion_T2B,Persuasion,positive,large,0.54,3.67,61,77,65.66,**,0.00277,multiple_testing_risk,high,Products is associated with 3.7pp higher Persuasion in Market = Peru (n=61 with feature; **).
523e1448,Market,Peru,Feature,products,Products,Likeability_Love_Like_T2B,Likeability,positive,large,0.565,4.3,61,77,62.27,**,0.00121,multiple_testing_risk,high,Products is associated with 4.3pp higher Likeability in Market = Peru (n=61 with feature; **).
530810f7,Market,Peru,Feature,products,Products,SCD_score,SCD Score,positive,large,0.533,14.12,61,77,43.76,**,0.00295,multiple_testing_risk,high,Products is associated with 14.1pp higher SCD Score in Market = Peru (n=61 with feature; **).
12065c9a,Market,Peru,Feature,occasions,Occasions,Attention_T2B,Attention,positive,small,0.175,1.26,29,109,69.47,ns,0.30569,"small_sample, multiple_testing_risk",low,Occasions is associated with 1.3pp higher Attention in Market = Peru (n=29 with feature; ns). Small sample — treat as directional.
167467bb,Market,Peru,Feature,occasions,Occasions,Persuasion_T2B,Persuasion,negative,small,-0.145,-1.04,29,109,67.5,ns,0.49359,"small_sample, multiple_testing_risk",low,Occasions is associated with 1.0pp lower Persuasion in Market = Peru (n=29 with feature; ns). Small sample — treat as directional.
73655663,Market,Peru,Feature,occasions,Occasions,Likeability_Love_Like_T2B,Likeability,positive,medium,0.433,3.51,29,109,63.43,*,0.01791,"small_sample, multiple_testing_risk",medium,Occasions is associated with 3.5pp higher Likeability in Market = Peru (n=29 with feature; *). Small sample — treat as directional.
f9f94dc1,Market,Peru,Feature,occasions,Occasions,SCD_score,SCD Score,positive,small,0.149,4.08,29,109,49.14,ns,0.48049,"small_sample, multiple_testing_risk",low,Occasions is associated with 4.1pp higher SCD Score in Market = Peru (n=29 with feature; ns). Small sample — treat as directional.
d378fd96,Market,Peru,Feature,passion_point,Passion Point,Attention_T2B,Attention,positive,medium,0.384,2.67,43,95,68.9,*,0.0333,multiple_testing_risk,medium,Passion Point is associated with 2.7pp higher Attention in Market = Peru (n=43 with feature; *).
fba0dd2b,Market,Peru,Feature,passion_point,Passion Point,Persuasion_T2B,Persuasion,positive,small,0.153,1.12,43,95,66.93,ns,0.34598,multiple_testing_risk,low,Passion Point is associated with 1.1pp higher Persuasion in Market = Peru (n=43 with feature; ns).
